user_id,film_id,film_title,genre,duree_visionnee_sec,timestamp
U00393,F014,The Crown,Drame,1847,2024-09-16 16:24:13
U00605,F005,Intouchables,Comédie dramatique,4863,2024-09-16 16:25:25
U01427,F007,Avengers Endgame,Action,5384,2024-09-16 16:53:46
U00871,F004,Interstellar,Science-Fiction,3176,2024-09-16 17:59:48
U00086,F015,Notre-Dame en Flammes,Documentaire,302,2024-09-16 18:59:04
U01557,F002,Le Seigneur des Anneaux,Fantasy,2412,2024-09-16 19:03:25
U00490,F009,The Office,Comédie,275,2024-09-16 19:51:49
U00206,F012,Squid Game,Thriller,1608,2024-09-16 20:21:39
U01447,F013,Stranger Things,Fantastique,2880,2024-09-16 22:53:13
U00340,F013,Stranger Things,Fantastique,463,2024-09-16 23:25:11
U01468,F001,Inception,Science-Fiction,8476,2024-09-16 23:38:31
U01385,F006,La La Land,Romance,2036,2024-09-17 01:54:47
U01545,F005,Intouchables,Comédie dramatique,1387,2024-09-17 02:45:10
U01758,F013,Stranger Things,Fantastique,2460,2024-09-17 03:05:12
U00052,F012,Squid Game,Thriller,3228,2024-09-17 05:13:01
U01527,F012,Squid Game,Thriller,1792,2024-09-17 05:35:52
U00338,F004,Interstellar,Science-Fiction,4193,2024-09-17 05:56:48
U01936,F007,Avengers Endgame,Action,10254,2024-09-17 09:56:34
U01317,F012,Squid Game,Thriller,1857,2024-09-17 10:15:51
U00992,F015,Notre-Dame en Flammes,Documentaire,5224,2024-09-17 13:11:50
U00944,F007,Avengers Endgame,Action,1039,2024-09-17 13:50:22
U00021,F004,Interstellar,Science-Fiction,9108,2024-09-17 16:04:02
U00096,F007,Avengers Endgame,Action,286,2024-09-17 16:10:13
U01034,F008,Joker,Drame,1916,2024-09-17 16:36:55
U00851,F005,Intouchables,Comédie dramatique,4700,2024-09-17 17:28:47
U00287,F010,Breaking Bad,Thriller,2193,2024-09-17 17:50:25
U01530,F010,Breaking Bad,Thriller,1327,2024-09-17 18:16:15
U01784,F004,Interstellar,Science-Fiction,1877,2024-09-17 20:17:14
U01172,F003,Parasite,Thriller,5974,2024-09-17 21:16:23
U01797,F005,Intouchables,Comédie dramatique,78,2024-09-17 22:01:48
U00687,F004,Interstellar,Science-Fiction,9091,2024-09-18 00:15:12
U01865,F008,Joker,Drame,6582,2024-09-18 00:42:28
U01551,F006,La La Land,Romance,7240,2024-09-18 00:48:55
U01226,F009,The Office,Comédie,964,2024-09-18 01:05:40
U01162,F007,Avengers Endgame,Action,9158,2024-09-18 01:41:01
U00064,F013,Stranger Things,Fantastique,2351,2024-09-18 01:47:09
U01141,F010,Breaking Bad,Thriller,1064,2024-09-18 01:50:11
U01829,F005,Intouchables,Comédie dramatique,5759,2024-09-18 02:27:05
U00951,F008,Joker,Drame,6622,2024-09-18 02:37:20
U00360,F003,Parasite,Thriller,7737,2024-09-18 03:54:08
U01412,F008,Joker,Drame,273,2024-09-18 04:40:13
U01220,F011,Dark,Science-Fiction,1484,2024-09-18 04:44:14
U01016,F002,Le Seigneur des Anneaux,Fantasy,251,2024-09-18 08:35:33
U01000,F002,Le Seigneur des Anneaux,Fantasy,87,2024-09-18 10:57:15
U01692,F001,Inception,Science-Fiction,4412,2024-09-18 11:51:01
U01571,F004,Interstellar,Science-Fiction,7015,2024-09-18 11:54:36
U00371,F001,Inception,Science-Fiction,7892,2024-09-18 11:59:17
U01329,F004,Interstellar,Science-Fiction,2094,2024-09-18 15:59:19
U00759,F013,Stranger Things,Fantastique,1304,2024-09-18 16:01:51
U01062,F007,Avengers Endgame,Action,5556,2024-09-18 19:05:45
U00568,F013,Stranger Things,Fantastique,2114,2024-09-18 20:04:41
U00722,F007,Avengers Endgame,Action,8879,2024-09-18 20:24:17
U01572,F003,Parasite,Thriller,632,2024-09-18 20:40:17
U01279,F011,Dark,Science-Fiction,1243,2024-09-18 22:13:34
U01139,F006,La La Land,Romance,5914,2024-09-18 22:27:53
U01248,F001,Inception,Science-Fiction,1680,2024-09-18 23:00:08
U00385,F004,Interstellar,Science-Fiction,2756,2024-09-18 23:13:21
U00645,F004,Interstellar,Science-Fiction,3201,2024-09-18 23:25:18
U01399,F008,Joker,Drame,36,2024-09-18 23:33:11
U00397,F007,Avengers Endgame,Action,2132,2024-09-18 23:58:37
U00068,F005,Intouchables,Comédie dramatique,68,2024-09-19 02:29:39
U01149,F015,Notre-Dame en Flammes,Documentaire,5213,2024-09-19 03:14:20
U01466,F005,Intouchables,Comédie dramatique,5690,2024-09-19 03:41:06
U01075,F012,Squid Game,Thriller,1726,2024-09-19 04:43:17
U00369,F006,La La Land,Romance,1884,2024-09-19 05:59:59
U01644,F012,Squid Game,Thriller,174,2024-09-19 06:21:54
U01298,F012,Squid Game,Thriller,588,2024-09-19 06:31:17
U01143,F011,Dark,Science-Fiction,228,2024-09-19 08:01:20
U00437,F003,Parasite,Thriller,203,2024-09-19 09:34:30
U00420,F015,Notre-Dame en Flammes,Documentaire,2148,2024-09-19 09:56:04
U00599,F002,Le Seigneur des Anneaux,Fantasy,9391,2024-09-19 10:04:48
U01728,F001,Inception,Science-Fiction,7359,2024-09-19 10:48:22
U00730,F002,Le Seigneur des Anneaux,Fantasy,70,2024-09-19 11:01:31
U00504,F010,Breaking Bad,Thriller,2681,2024-09-19 11:14:37
U00088,F010,Breaking Bad,Thriller,2251,2024-09-19 13:53:13
U00541,F009,The Office,Comédie,1165,2024-09-19 15:17:03
U00829,F003,Parasite,Thriller,3865,2024-09-19 16:09:08
U00540,F007,Avengers Endgame,Action,10513,2024-09-19 17:19:23
U00128,F007,Avengers Endgame,Action,3062,2024-09-19 17:45:33
U01067,F010,Breaking Bad,Thriller,2413,2024-09-19 18:36:45
U01786,F001,Inception,Science-Fiction,8668,2024-09-19 19:27:44
U01312,F008,Joker,Drame,1328,2024-09-19 20:31:05
U00382,F013,Stranger Things,Fantastique,2118,2024-09-19 21:05:06
U00529,F001,Inception,Science-Fiction,6245,2024-09-19 21:17:10
U01846,F004,Interstellar,Science-Fiction,2686,2024-09-19 23:32:18
U01370,F006,La La Land,Romance,1681,2024-09-19 23:39:54
U01136,F002,Le Seigneur des Anneaux,Fantasy,3405,2024-09-20 01:03:38
U00758,F001,Inception,Science-Fiction,183,2024-09-20 01:34:31
U01519,F005,Intouchables,Comédie dramatique,35,2024-09-20 01:40:06
U01555,F013,Stranger Things,Fantastique,2655,2024-09-20 03:02:45
U00803,F003,Parasite,Thriller,6532,2024-09-20 03:08:17
U00015,F002,Le Seigneur des Anneaux,Fantasy,7865,2024-09-20 05:49:25
U00542,F012,Squid Game,Thriller,863,2024-09-20 05:57:01
U01298,F005,Intouchables,Comédie dramatique,196,2024-09-20 06:45:36
U00204,F010,Breaking Bad,Thriller,2370,2024-09-20 08:25:10
U00038,F004,Interstellar,Science-Fiction,8743,2024-09-20 08:32:30
U01881,F010,Breaking Bad,Thriller,1860,2024-09-20 09:25:26
U01079,F012,Squid Game,Thriller,1389,2024-09-20 10:17:29
U01334,F001,Inception,Science-Fiction,5275,2024-09-20 10:22:48
U00393,F008,Joker,Drame,4886,2024-09-20 10:54:20
U00364,F001,Inception,Science-Fiction,3304,2024-09-20 14:18:45
U00847,F015,Notre-Dame en Flammes,Documentaire,1461,2024-09-20 14:40:32
U00619,F008,Joker,Drame,2085,2024-09-20 16:01:22
U00785,F014,The Crown,Drame,108,2024-09-20 17:19:01
U01895,F001,Inception,Science-Fiction,101,2024-09-20 18:00:33
U01236,F002,Le Seigneur des Anneaux,Fantasy,2691,2024-09-20 18:19:55
U00364,F015,Notre-Dame en Flammes,Documentaire,3399,2024-09-20 18:37:48
U01263,F011,Dark,Science-Fiction,744,2024-09-20 19:22:24
U01609,F015,Notre-Dame en Flammes,Documentaire,248,2024-09-20 20:53:19
U00267,F003,Parasite,Thriller,4013,2024-09-20 22:06:55
U01526,F003,Parasite,Thriller,5983,2024-09-20 22:38:27
U00869,F003,Parasite,Thriller,1515,2024-09-21 01:50:33
U01672,F013,Stranger Things,Fantastique,2463,2024-09-21 01:52:53
U00977,F001,Inception,Science-Fiction,8695,2024-09-21 01:53:54
U01409,F007,Avengers Endgame,Action,339,2024-09-21 02:07:38
U00033,F008,Joker,Drame,6976,2024-09-21 03:01:12
U00985,F001,Inception,Science-Fiction,8878,2024-09-21 03:55:26
U00893,F005,Intouchables,Comédie dramatique,6180,2024-09-21 04:41:10
U00959,F007,Avengers Endgame,Action,5554,2024-09-21 04:42:03
U00756,F004,Interstellar,Science-Fiction,4550,2024-09-21 04:59:27
U01334,F003,Parasite,Thriller,2437,2024-09-21 06:24:37
U00947,F001,Inception,Science-Fiction,2871,2024-09-21 06:35:02
U00163,F007,Avengers Endgame,Action,3000,2024-09-21 06:39:00
U01071,F013,Stranger Things,Fantastique,1428,2024-09-21 08:13:46
U01697,F012,Squid Game,Thriller,208,2024-09-21 10:16:03
U00376,F007,Avengers Endgame,Action,2401,2024-09-21 10:30:00
U01182,F008,Joker,Drame,6088,2024-09-21 10:34:26
U00456,F004,Interstellar,Science-Fiction,6502,2024-09-21 10:34:39
U01877,F002,Le Seigneur des Anneaux,Fantasy,8179,2024-09-21 11:31:20
U00273,F012,Squid Game,Thriller,260,2024-09-21 11:36:04
U01486,F003,Parasite,Thriller,177,2024-09-21 11:52:59
U01364,F009,The Office,Comédie,533,2024-09-21 11:59:59
U00951,F011,Dark,Science-Fiction,2269,2024-09-21 12:37:26
U00991,F011,Dark,Science-Fiction,2289,2024-09-21 16:55:22
U00244,F006,La La Land,Romance,7086,2024-09-21 18:14:40
U01162,F007,Avengers Endgame,Action,8191,2024-09-21 19:10:10
U01551,F004,Interstellar,Science-Fiction,3337,2024-09-21 19:23:44
U00040,F002,Le Seigneur des Anneaux,Fantasy,8986,2024-09-21 20:29:16
U00554,F011,Dark,Science-Fiction,394,2024-09-21 20:30:18
U01935,F012,Squid Game,Thriller,3169,2024-09-21 20:36:40
U00712,F007,Avengers Endgame,Action,5982,2024-09-21 20:45:57
U01479,F014,The Crown,Drame,46,2024-09-21 20:55:14
U00602,F002,Le Seigneur des Anneaux,Fantasy,8690,2024-09-21 21:25:18
U01204,F008,Joker,Drame,200,2024-09-21 21:47:58
U01101,F008,Joker,Drame,5822,2024-09-21 22:18:17
U01691,F007,Avengers Endgame,Action,4123,2024-09-21 22:19:41
U01724,F013,Stranger Things,Fantastique,301,2024-09-22 00:21:55
U00097,F004,Interstellar,Science-Fiction,3372,2024-09-22 00:30:26
U00381,F001,Inception,Science-Fiction,7381,2024-09-22 00:48:57
U00473,F011,Dark,Science-Fiction,1743,2024-09-22 00:49:45
U01447,F008,Joker,Drame,3520,2024-09-22 02:24:29
U01335,F002,Le Seigneur des Anneaux,Fantasy,8745,2024-09-22 02:37:50
U01485,F014,The Crown,Drame,663,2024-09-22 02:50:30
U00042,F012,Squid Game,Thriller,60,2024-09-22 03:19:09
U00715,F006,La La Land,Romance,7600,2024-09-22 04:09:38
U00006,F010,Breaking Bad,Thriller,856,2024-09-22 04:11:01
U01914,F004,Interstellar,Science-Fiction,3159,2024-09-22 06:19:12
U00544,F010,Breaking Bad,Thriller,1634,2024-09-22 08:16:06
U00551,F006,La La Land,Romance,171,2024-09-22 08:17:16
U01700,F004,Interstellar,Science-Fiction,1711,2024-09-22 09:18:00
U01032,F007,Avengers Endgame,Action,8321,2024-09-22 11:35:19
U01900,F002,Le Seigneur des Anneaux,Fantasy,8246,2024-09-22 12:56:44
U00461,F008,Joker,Drame,1246,2024-09-22 14:30:08
U01914,F007,Avengers Endgame,Action,7317,2024-09-22 15:26:30
U01514,F009,The Office,Comédie,1200,2024-09-22 16:04:12
U00227,F001,Inception,Science-Fiction,1092,2024-09-22 17:11:08
U01858,F012,Squid Game,Thriller,561,2024-09-22 18:16:05
U01520,F004,Interstellar,Science-Fiction,1609,2024-09-22 18:44:00
U00034,F003,Parasite,Thriller,6025,2024-09-22 18:46:13
U01304,F002,Le Seigneur des Anneaux,Fantasy,6104,2024-09-22 18:51:28
U00661,F005,Intouchables,Comédie dramatique,2141,2024-09-22 18:55:10
U00344,F004,Interstellar,Science-Fiction,1877,2024-09-22 19:10:18
U00016,F002,Le Seigneur des Anneaux,Fantasy,119,2024-09-22 19:26:23
U00622,F002,Le Seigneur des Anneaux,Fantasy,6542,2024-09-22 21:14:15
U00497,F001,Inception,Science-Fiction,7089,2024-09-22 22:13:13
U01600,F010,Breaking Bad,Thriller,1135,2024-09-22 23:12:34
U00075,F007,Avengers Endgame,Action,1908,2024-09-22 23:20:14
U01722,F008,Joker,Drame,2884,2024-09-23 00:04:58
U01631,F003,Parasite,Thriller,130,2024-09-23 01:58:47
U00421,F010,Breaking Bad,Thriller,1873,2024-09-23 02:19:47
U00421,F007,Avengers Endgame,Action,5598,2024-09-23 02:58:22
U00896,F007,Avengers Endgame,Action,2352,2024-09-23 04:05:20
U01880,F009,The Office,Comédie,870,2024-09-23 06:43:54
U01300,F013,Stranger Things,Fantastique,2592,2024-09-23 06:44:39
U01802,F006,La La Land,Romance,1146,2024-09-23 07:46:05
U01579,F001,Inception,Science-Fiction,1048,2024-09-23 09:28:02
U00595,F012,Squid Game,Thriller,2944,2024-09-23 09:50:57
U00736,F004,Interstellar,Science-Fiction,7952,2024-09-23 10:12:48
U00963,F003,Parasite,Thriller,1357,2024-09-23 10:26:37
U00668,F013,Stranger Things,Fantastique,1553,2024-09-23 11:04:58
U01019,F010,Breaking Bad,Thriller,2549,2024-09-23 11:09:18
U01993,F010,Breaking Bad,Thriller,1405,2024-09-23 12:29:15
U00136,F015,Notre-Dame en Flammes,Documentaire,2313,2024-09-23 12:57:31
U01874,F005,Intouchables,Comédie dramatique,1835,2024-09-23 14:05:31
U00446,F003,Parasite,Thriller,5150,2024-09-23 15:40:52
U01042,F007,Avengers Endgame,Action,10709,2024-09-23 16:12:06
U01596,F007,Avengers Endgame,Action,5223,2024-09-23 16:18:12
U01978,F003,Parasite,Thriller,3973,2024-09-23 16:48:33
U00771,F012,Squid Game,Thriller,846,2024-09-23 19:12:06
U01772,F007,Avengers Endgame,Action,52,2024-09-23 19:47:30
U01715,F006,La La Land,Romance,7409,2024-09-23 20:23:11
U00783,F013,Stranger Things,Fantastique,337,2024-09-23 20:41:49
U00340,F012,Squid Game,Thriller,35,2024-09-23 23:15:47
U00980,F012,Squid Game,Thriller,118,2024-09-23 23:39:20
U00395,F004,Interstellar,Science-Fiction,5702,2024-09-24 00:21:30
U00940,F002,Le Seigneur des Anneaux,Fantasy,5532,2024-09-24 00:28:08
U01071,F002,Le Seigneur des Anneaux,Fantasy,135,2024-09-24 02:27:02
U00411,F010,Breaking Bad,Thriller,1332,2024-09-24 02:48:55
U00657,F007,Avengers Endgame,Action,36,2024-09-24 03:02:01
U00099,F013,Stranger Things,Fantastique,198,2024-09-24 03:53:38
U01813,F001,Inception,Science-Fiction,6926,2024-09-24 10:32:56
U01698,F005,Intouchables,Comédie dramatique,4260,2024-09-24 10:34:09
U00172,F003,Parasite,Thriller,131,2024-09-24 11:18:17
U00286,F010,Breaking Bad,Thriller,1537,2024-09-24 11:19:12
U01663,F003,Parasite,Thriller,6368,2024-09-24 15:11:26
U00264,F004,Interstellar,Science-Fiction,47,2024-09-24 15:51:59
U00279,F004,Interstellar,Science-Fiction,7816,2024-09-24 17:06:43
U01990,F013,Stranger Things,Fantastique,44,2024-09-24 18:32:50
U01836,F012,Squid Game,Thriller,275,2024-09-24 20:02:09
U01375,F004,Interstellar,Science-Fiction,6813,2024-09-24 20:14:19
U00153,F007,Avengers Endgame,Action,6774,2024-09-24 20:16:20
U00820,F014,The Crown,Drame,1089,2024-09-24 22:21:24
U01132,F008,Joker,Drame,4961,2024-09-24 22:55:40
U00496,F003,Parasite,Thriller,4548,2024-09-25 01:09:37
U01179,F010,Breaking Bad,Thriller,32,2024-09-25 01:42:11
U00060,F002,Le Seigneur des Anneaux,Fantasy,1253,2024-09-25 01:51:23
U00831,F010,Breaking Bad,Thriller,1986,2024-09-25 01:58:21
U00101,F012,Squid Game,Thriller,2673,2024-09-25 02:00:46
U01231,F008,Joker,Drame,7000,2024-09-25 03:42:12
U00990,F010,Breaking Bad,Thriller,276,2024-09-25 03:54:03
U00039,F007,Avengers Endgame,Action,3682,2024-09-25 03:55:44
U00823,F001,Inception,Science-Fiction,7155,2024-09-25 04:03:16
U01152,F012,Squid Game,Thriller,80,2024-09-25 04:19:44
U01218,F001,Inception,Science-Fiction,4244,2024-09-25 04:47:32
U01672,F003,Parasite,Thriller,5707,2024-09-25 05:06:10
U01249,F008,Joker,Drame,6166,2024-09-25 05:22:05
U00997,F004,Interstellar,Science-Fiction,7845,2024-09-25 05:26:20
U00015,F007,Avengers Endgame,Action,7102,2024-09-25 05:37:41
U01989,F012,Squid Game,Thriller,2228,2024-09-25 05:46:03
U00992,F001,Inception,Science-Fiction,6223,2024-09-25 06:33:07
U00298,F003,Parasite,Thriller,4847,2024-09-25 07:12:15
U00826,F005,Intouchables,Comédie dramatique,603,2024-09-25 08:52:56
U00357,F001,Inception,Science-Fiction,4180,2024-09-25 10:21:24
U00809,F007,Avengers Endgame,Action,7642,2024-09-25 14:42:35
U01199,F007,Avengers Endgame,Action,6911,2024-09-25 16:12:30
U00462,F004,Interstellar,Science-Fiction,32,2024-09-25 16:18:22
U00929,F013,Stranger Things,Fantastique,1174,2024-09-25 19:58:18
U00520,F006,La La Land,Romance,3306,2024-09-25 20:18:44
U00310,F005,Intouchables,Comédie dramatique,433,2024-09-25 20:23:24
U01861,F013,Stranger Things,Fantastique,97,2024-09-25 20:48:16
U00342,F001,Inception,Science-Fiction,215,2024-09-25 21:05:30
U01797,F001,Inception,Science-Fiction,2067,2024-09-26 00:42:54
U01193,F010,Breaking Bad,Thriller,214,2024-09-26 01:04:16
U01326,F007,Avengers Endgame,Action,2656,2024-09-26 02:37:56
U01603,F004,Interstellar,Science-Fiction,5079,2024-09-26 03:05:45
U01785,F008,Joker,Drame,7236,2024-09-26 04:22:37
U01015,F003,Parasite,Thriller,4010,2024-09-26 04:43:04
U01546,F005,Intouchables,Comédie dramatique,5393,2024-09-26 04:58:17
U01327,F010,Breaking Bad,Thriller,250,2024-09-26 05:06:37
U01278,F010,Breaking Bad,Thriller,1041,2024-09-26 05:49:58
U00173,F003,Parasite,Thriller,5442,2024-09-26 06:39:09
U01136,F005,Intouchables,Comédie dramatique,5933,2024-09-26 06:42:22
U01061,F012,Squid Game,Thriller,1814,2024-09-26 06:49:25
U01386,F001,Inception,Science-Fiction,6293,2024-09-26 08:07:08
U01752,F001,Inception,Science-Fiction,6826,2024-09-26 08:41:22
U00565,F005,Intouchables,Comédie dramatique,6148,2024-09-26 09:23:29
U01215,F003,Parasite,Thriller,529,2024-09-26 09:25:16
U01397,F003,Parasite,Thriller,5560,2024-09-26 09:47:47
U01761,F014,The Crown,Drame,1859,2024-09-26 10:46:09
U01411,F004,Interstellar,Science-Fiction,9460,2024-09-26 11:44:23
U01973,F011,Dark,Science-Fiction,1279,2024-09-26 12:04:45
U01582,F003,Parasite,Thriller,3355,2024-09-26 13:09:15
U00031,F002,Le Seigneur des Anneaux,Fantasy,7466,2024-09-26 13:17:30
U01359,F001,Inception,Science-Fiction,6589,2024-09-26 14:44:00
U01687,F006,La La Land,Romance,121,2024-09-26 15:10:01
U01499,F010,Breaking Bad,Thriller,955,2024-09-26 16:14:43
U00722,F001,Inception,Science-Fiction,6502,2024-09-26 16:41:45
U01970,F007,Avengers Endgame,Action,3802,2024-09-26 16:56:06
U00951,F003,Parasite,Thriller,6112,2024-09-26 17:17:57
U00935,F001,Inception,Science-Fiction,3784,2024-09-26 17:21:08
U01128,F001,Inception,Science-Fiction,1299,2024-09-26 18:19:20
U01952,F003,Parasite,Thriller,162,2024-09-26 20:32:10
U00741,F007,Avengers Endgame,Action,4115,2024-09-26 20:43:18
U01719,F001,Inception,Science-Fiction,5360,2024-09-26 20:44:01
U00160,F004,Interstellar,Science-Fiction,5092,2024-09-26 20:57:57
U01943,F007,Avengers Endgame,Action,5129,2024-09-27 00:11:44
U00938,F014,The Crown,Drame,1873,2024-09-27 00:28:57
U01986,F008,Joker,Drame,5095,2024-09-27 00:53:01
U01317,F003,Parasite,Thriller,5863,2024-09-27 01:29:51
U01651,F006,La La Land,Romance,3531,2024-09-27 01:30:33
U00857,F001,Inception,Science-Fiction,598,2024-09-27 01:45:25
U01698,F010,Breaking Bad,Thriller,2486,2024-09-27 01:50:35
U01132,F007,Avengers Endgame,Action,3390,2024-09-27 01:58:32
U01712,F012,Squid Game,Thriller,1714,2024-09-27 02:03:53
U01530,F015,Notre-Dame en Flammes,Documentaire,1293,2024-09-27 03:42:24
U01446,F005,Intouchables,Comédie dramatique,1362,2024-09-27 04:58:50
U01230,F001,Inception,Science-Fiction,4782,2024-09-27 07:12:23
U00936,F005,Intouchables,Comédie dramatique,3859,2024-09-27 07:55:31
U01971,F010,Breaking Bad,Thriller,43,2024-09-27 08:19:56
U00658,F005,Intouchables,Comédie dramatique,6704,2024-09-27 08:57:51
U00841,F012,Squid Game,Thriller,2015,2024-09-27 09:59:33
U00516,F014,The Crown,Drame,3092,2024-09-27 10:07:46
U01242,F004,Interstellar,Science-Fiction,8137,2024-09-27 10:16:43
U01681,F010,Breaking Bad,Thriller,2642,2024-09-27 11:16:23
U00987,F007,Avengers Endgame,Action,6776,2024-09-27 13:37:20
U00071,F013,Stranger Things,Fantastique,2345,2024-09-27 14:06:34
U01550,F002,Le Seigneur des Anneaux,Fantasy,2359,2024-09-27 15:39:18
U00895,F008,Joker,Drame,216,2024-09-27 16:20:16
U00074,F012,Squid Game,Thriller,1776,2024-09-27 16:46:28
U00765,F014,The Crown,Drame,798,2024-09-27 18:42:48
U01959,F004,Interstellar,Science-Fiction,5697,2024-09-27 20:04:07
U00020,F014,The Crown,Drame,475,2024-09-27 20:18:35
U01666,F005,Intouchables,Comédie dramatique,3475,2024-09-27 20:54:17
U01014,F008,Joker,Drame,5646,2024-09-27 21:18:20
U00336,F007,Avengers Endgame,Action,10349,2024-09-27 22:23:48
U00174,F004,Interstellar,Science-Fiction,5988,2024-09-27 22:40:06
U01199,F001,Inception,Science-Fiction,5805,2024-09-27 23:01:46
U01055,F010,Breaking Bad,Thriller,2440,2024-09-28 00:43:52
U00757,F003,Parasite,Thriller,2682,2024-09-28 01:32:39
U01181,F012,Squid Game,Thriller,829,2024-09-28 01:57:27
U01808,F008,Joker,Drame,573,2024-09-28 02:14:29
U01382,F001,Inception,Science-Fiction,7401,2024-09-28 02:32:22
U01658,F012,Squid Game,Thriller,1976,2024-09-28 03:07:50
U00733,F003,Parasite,Thriller,3333,2024-09-28 03:34:22
U01406,F011,Dark,Science-Fiction,546,2024-09-28 04:06:39
U01647,F008,Joker,Drame,6407,2024-09-28 04:17:46
U00373,F010,Breaking Bad,Thriller,431,2024-09-28 04:34:24
U00575,F007,Avengers Endgame,Action,8172,2024-09-28 04:54:11
U01672,F011,Dark,Science-Fiction,150,2024-09-28 05:01:07
U01796,F013,Stranger Things,Fantastique,112,2024-09-28 06:19:33
U00644,F007,Avengers Endgame,Action,266,2024-09-28 08:08:15
U01543,F014,The Crown,Drame,986,2024-09-28 08:21:55
U00327,F004,Interstellar,Science-Fiction,3528,2024-09-28 09:05:57
U00109,F015,Notre-Dame en Flammes,Documentaire,555,2024-09-28 09:54:57
U00397,F007,Avengers Endgame,Action,5059,2024-09-28 10:07:12
U01079,F009,The Office,Comédie,1003,2024-09-28 11:20:29
U01033,F007,Avengers Endgame,Action,2980,2024-09-28 12:20:04
U01055,F012,Squid Game,Thriller,2817,2024-09-28 13:21:39
U00486,F005,Intouchables,Comédie dramatique,1511,2024-09-28 13:45:12
U00788,F013,Stranger Things,Fantastique,2597,2024-09-28 13:45:53
U00764,F012,Squid Game,Thriller,2640,2024-09-28 14:27:55
U01221,F013,Stranger Things,Fantastique,2853,2024-09-28 14:33:32
U01514,F007,Avengers Endgame,Action,8086,2024-09-28 15:32:23
U00150,F002,Le Seigneur des Anneaux,Fantasy,147,2024-09-28 17:33:37
U00693,F003,Parasite,Thriller,6783,2024-09-28 17:46:02
U00411,F001,Inception,Science-Fiction,5587,2024-09-28 18:27:11
U00295,F012,Squid Game,Thriller,2037,2024-09-28 20:09:55
U00378,F012,Squid Game,Thriller,875,2024-09-28 20:36:07
U00922,F010,Breaking Bad,Thriller,1277,2024-09-28 21:31:57
U01771,F001,Inception,Science-Fiction,2810,2024-09-28 21:57:12
U00033,F001,Inception,Science-Fiction,8586,2024-09-28 22:36:02
U01694,F004,Interstellar,Science-Fiction,6093,2024-09-28 23:13:23
U01696,F010,Breaking Bad,Thriller,1810,2024-09-29 00:16:12
U01677,F004,Interstellar,Science-Fiction,7522,2024-09-29 00:18:45
U01683,F012,Squid Game,Thriller,208,2024-09-29 00:43:07
U00264,F001,Inception,Science-Fiction,6026,2024-09-29 02:18:17
U00065,F007,Avengers Endgame,Action,2395,2024-09-29 02:21:32
U00598,F004,Interstellar,Science-Fiction,3519,2024-09-29 03:14:09
U00207,F009,The Office,Comédie,610,2024-09-29 03:14:34
U01887,F003,Parasite,Thriller,5651,2024-09-29 04:21:59
U00383,F004,Interstellar,Science-Fiction,7048,2024-09-29 05:22:52
U00774,F009,The Office,Comédie,990,2024-09-29 08:28:50
U01315,F008,Joker,Drame,972,2024-09-29 09:22:09
U00122,F015,Notre-Dame en Flammes,Documentaire,3219,2024-09-29 09:46:08
U01505,F010,Breaking Bad,Thriller,1658,2024-09-29 10:24:33
U01429,F008,Joker,Drame,1737,2024-09-29 10:56:09
U01782,F010,Breaking Bad,Thriller,2086,2024-09-29 11:42:19
U00789,F009,The Office,Comédie,432,2024-09-29 12:46:29
U00373,F004,Interstellar,Science-Fiction,245,2024-09-29 15:13:01
U00964,F010,Breaking Bad,Thriller,1303,2024-09-29 18:10:04
U00485,F013,Stranger Things,Fantastique,1044,2024-09-29 19:29:50
U00569,F013,Stranger Things,Fantastique,120,2024-09-29 20:52:34
U01555,F012,Squid Game,Thriller,433,2024-09-29 22:47:09
U00773,F007,Avengers Endgame,Action,34,2024-09-29 22:59:29
U00366,F007,Avengers Endgame,Action,7214,2024-09-30 00:52:41
U00627,F015,Notre-Dame en Flammes,Documentaire,2670,2024-09-30 01:09:28
U00150,F012,Squid Game,Thriller,2899,2024-09-30 01:16:53
U00864,F007,Avengers Endgame,Action,7256,2024-09-30 01:18:16
U01041,F013,Stranger Things,Fantastique,574,2024-09-30 01:43:26
U01863,F003,Parasite,Thriller,6135,2024-09-30 02:17:23
U00878,F007,Avengers Endgame,Action,3216,2024-09-30 02:35:15
U01659,F007,Avengers Endgame,Action,2945,2024-09-30 02:55:22
U01838,F008,Joker,Drame,6455,2024-09-30 03:05:02
U00335,F010,Breaking Bad,Thriller,1820,2024-09-30 03:30:21
U01557,F002,Le Seigneur des Anneaux,Fantasy,5742,2024-09-30 04:42:53
U00679,F011,Dark,Science-Fiction,1261,2024-09-30 05:08:59
U00928,F015,Notre-Dame en Flammes,Documentaire,4413,2024-09-30 05:57:22
U00096,F001,Inception,Science-Fiction,5285,2024-09-30 07:17:50
U01982,F012,Squid Game,Thriller,1620,2024-09-30 08:13:02
U00313,F009,The Office,Comédie,917,2024-09-30 09:27:46
U01472,F008,Joker,Drame,2734,2024-09-30 09:48:41
U00793,F013,Stranger Things,Fantastique,163,2024-09-30 10:06:28
U00760,F004,Interstellar,Science-Fiction,76,2024-09-30 10:29:52
U01958,F012,Squid Game,Thriller,256,2024-09-30 11:28:30
U01491,F001,Inception,Science-Fiction,7969,2024-09-30 11:47:08
U01907,F010,Breaking Bad,Thriller,494,2024-09-30 12:17:18
U00559,F007,Avengers Endgame,Action,7298,2024-09-30 13:13:38
